campaign_name,campaign_id,impressions,clicks,cost,date,reach,frequency,customer_name,channel,campaign_id_uniq,conversions,ctr,cost_per_conversion
LauraStar|YAN|,60829108,9944,121,2.672,2023-12-29,,,,Яндекс Директ,['60829108'],,1.22,
LauraStar|YAN|,60829108,6624,77,1.498863157894737,2023-12-30,,,,Яндекс Директ,['60829108'],,1.16,
LauraStar|YAN|,60829108,10114,136,2.6858105263157896,2023-12-31,,,,Яндекс Директ,['60829108'],,1.34,
LauraStar|YAN|,60829108,11643,185,3.9126105263157895,2024-01-01,,,,Яндекс Директ,['60829108'],,1.59,
LauraStar|YAN|,60829108,10491,194,3.6802947368421055,2024-01-02,,,,Яндекс Директ,['60829108'],,1.85,
LauraStar|YAN|,60829108,9610,118,1.8938105263157894,2024-01-03,,,,Яндекс Директ,['60829108'],,1.23,
LauraStar|YAN|,60829108,12830,179,3.345852631578947,2024-01-04,,,,Яндекс Директ,['60829108'],,1.4,
LauraStar|YAN|,60829108,5323,43,0.7434105263157895,2024-01-05,,,,Яндекс Директ,['60829108'],,0.81,
LauraStar|YAN|,60829108,23190,238,4.493894736842105,2024-01-06,,,,Яндекс Директ,['60829108'],,1.03,
LauraStar|YAN|,60829108,12091,122,1.8470105263157897,2024-01-07,,,,Яндекс Директ,['60829108'],,1.01,
LauraStar|YAN|,60829108,15792,160,3.5539789473684213,2024-01-08,,,,Яндекс Директ,['60829108'],,1.01,
LauraStar|YAN|,60829108,5556,79,1.6440210526315788,2024-01-09,,,,Яндекс Директ,['60829108'],,1.42,
LauraStar|YAN|,60829108,4079,69,1.4978315789473684,2024-01-10,,,,Яндекс Директ,['60829108'],,1.69,
LauraStar|YAN|,60829108,6470,147,3.5232,2024-01-11,,,,Яндекс Директ,['60829108'],,2.27,
LauraStar|YAN|,60829108,5193,71,1.7733473684210528,2024-01-12,,,,Яндекс Директ,['60829108'],,1.37,
LauraStar|YAN|,60829108,12256,165,3.3677894736842107,2024-01-13,,,,Яндекс Директ,['60829108'],,1.35,
LauraStar|YAN|,60829108,12639,212,4.478947368421053,2024-01-14,,,,Яндекс Директ,['60829108'],,1.68,
LauraStar|YAN|,60829108,6293,144,3.3928421052631577,2024-01-15,,,,Яндекс Директ,['60829108'],,2.29,
LauraStar|YAN|,60829108,807,31,0.7330947368421054,2024-01-16,,,,Яндекс Директ,['60829108'],,3.84,
LauraStar|YAN|,60829108,2124,51,1.1757473684210527,2024-01-17,,,,Яндекс Директ,['60829108'],,2.4,
LauraStar|YAN|,60829108,1857,26,0.5715789473684211,2024-01-18,,,,Яндекс Директ,['60829108'],,1.4,
LauraStar|YAN|,60829108,5276,114,2.934778947368421,2024-01-19,,,,Яндекс Директ,['60829108'],,2.16,
LauraStar|YAN|,60829108,8,0,0.0,2024-01-20,,,,Яндекс Директ,['60829108'],,0.0,
